STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC
T248223134698125,QY,202601,,,520050,오류동역,100001,임대료,55.6137251181837,천원/㎡,,서울>기타>오류동역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520051,왕십리,100001,임대료,43.8571036429944,천원/㎡,,서울>기타>왕십리,임대료,2026년 1분기
T248223134698125,QY,202601,,,520052,용산역,100001,임대료,39.9726208459214,천원/㎡,,서울>기타>용산역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520053,이태원,100001,임대료,69.0208333333333,천원/㎡,,서울>기타>이태원,임대료,2026년 1분기
T248223134698125,QY,202601,,,520054,잠실/송파,100001,임대료,35.8409816014543,천원/㎡,,서울>기타>잠실/송파,임대료,2026년 1분기
T248223134698125,QY,202601,,,520055,잠실새내역,100001,임대료,34.2422551036787,천원/㎡,,서울>기타>잠실새내역,임대료,2026년 1분기
T248223134698125,QY,202601,,,520056,장안동,100001,임대료,34.4795415167266,천원/㎡,,서울>기타>장안동,임대료,2026년 1분기
T248223134698125,QY,202601,,,520057,천호,100001,임대료,57.2112416622879,천원/㎡,,서울>기타>천호,임대료,2026년 1분기
T248223134698125,QY,202601,,,520058,청량리,100001,임대료,40.6037598920998,천원/㎡,,서울>기타>청량리,임대료,2026년 1분기
T248223134698125,QY,202601,,,520059,혜화동,100001,임대료,60.2607316347774,천원/㎡,,서울>기타>혜화동,임대료,2026년 1분기
T248223134698125,QY,202601,,,520060,화곡,100001,임대료,30.1227927310132,천원/㎡,,서울>기타>화곡,임대료,2026년 1분기
